label {9},style {2},name {7}
ITM_INFO_297_Caption,171,"我在眉月要塞附近把机偶弄坏了。
真是一失足成千古恨[ST:wide ]—
它可是我最棒的搭档啊。"
ITM_INFO_298_Caption,171,"我曾听到马纳克们说白树大陆南侧
岩壁上的洞窟里藏着很珍贵的宝藏……"
ITM_INFO_299_Caption,171,"听说有人在白树大陆入口附近
看到闪着青白光辉的原生生物，
而且一转眼就消失了[ST:wide ]—说不定是幽灵。"
ITM_INFO_300_Caption,171,"听说白树大陆的谢尔湖南部沙海
有长着黄金之角的凯兀斯鹿。
它应该很强吧？"
ITM_INFO_301_Caption,171,"我认识的人说在黑钢大陆的
古代开采船上遇到了会操纵虫的弥鲁萨德。
那家伙好像会在夜间现身……相当难对付。"
ITM_INFO_302_Caption,171,"我在葛南离宫西边发现了白鲸残骸，
居然会掉到那么远的地方，
看来白鲸真的在空中完全解体了啊。"
ITM_INFO_303_Caption,171,"听说黑钢大陆西方的小岛岩壁上发现了
白鲸残骸，不过好像因为难度很高，
所以还没有回收。"
ITM_INFO_304_Caption,171,"说起来，黑钢大陆的岩浆瀑布上
有巨大的亚勒聂蛛出没。
那家伙如果出现在我们的星球，
一定会造成威胁。"
ITM_INFO_305_Caption,171,"我在黑钢大陆的米坎德山西边
发现了外星文明残骸。
下次我会用回收那东西的报酬
买点高级的东西送你。"
ITM_INFO_306_Caption,171,"听说黑钢大陆的米坎德山上
有超巨大的怪鸟。
居然要跟那种怪物战斗……
怎么想都没有胜算吧……"
ITM_INFO_307_Caption,171,"黑钢大陆的熔岩地带
有贵重的外星文明遗物[ST:wide ]—
姐姐发给我这么一封邮件。
她到底在那里看到什么了？"
ITM_INFO_308_Caption,171,"听说黑钢大陆的欧拉辛城
有闪着金光的最新型葛朵勒在正门守卫，
让人一步都不敢踏进去啊。"
ITM_INFO_309_Caption,171,"黑钢大陆大部分地区
好像都是古罗伍斯的势力范围。
不过如果能潜入他们的根据地，
抢走物资的话……"
ITM_INFO_310_Caption,171,"白天古罗伍斯机库外围
会出现动作敏捷的巴斯基亚。
操纵者技术不错，
可能是所谓的王牌驾驶员吧。"
ITM_INFO_311_Caption,171,"有宝藏沉睡在黑钢大陆上
那处名为欧拉辛城址的
原生生物巢穴里……我想拿到它，
送给晚上坐在这里的拜亚斯人。"
ITM_INFO_312_Caption,171,"我去了黑钢大陆的米坎德山，
但遭到凶猛的曼陀兽从空中攻击，
差点就被做成肉串了……"
ITM_INFO_313_Caption,171,"听说在米坎德溪谷附近
找到了外星文明残骸。"
ITM_INFO_314_Caption,171,"听说有宝藏沉睡在黑钢大陆东北方的
原生生物巢穴里……
但就算驾驶我的机偶，
我也没把握能到达那种地方。"
ITM_INFO_315_Caption,171,"你知道斯柯尔兹古战场遗迹西侧
有外星文明遗物吗？
在那里调查需要具备高超的技术，
要做好准备再去哦。"
ITM_INFO_316_Caption,171,"听说在艾梅里亚古战场遗迹
侦测到了休眠舱体的反应！
快去调查吧！
如果这次能找到新的同伴就好了！"
ITM_INFO_317_Caption,171,"艾梅里亚古战场遗迹
有外星文明的机偶残骸。
看来他们也被这里的原生生物
弄得焦头烂额啊。"
ITM_INFO_318_Caption,171,"你们两个如果爱我的话，
就去黑钢大陆的熔岩地带
回收坠落的巡逻直升机残骸！"
ITM_INFO_319_Caption,171,"我的男友被使唤诺肯兽把守欧拉辛城的
外星人杀害了！外星人是我们的敌人！
快从我眼前消失……！"
ITM_INFO_320_Caption,171,"黑钢大陆的特福诺姆台地北边出现反应。
你们连严重受损的外星文明物资箱
也能分析吗？"
ITM_INFO_321_Caption,171,"特福诺姆平原附近有坠毁的直升机。
驾驶员已经很小心了，
却还是在一瞬间就遭到击落。
那也是我们第一位死去的同伴。"
ITM_INFO_322_Caption,171,"每到晚上，名为天才技师夏尔纳库的
弥鲁萨德人便会在黑钢大陆的
米坎德山现身……使用强大的兵器
把一切都破坏殆尽。"
ITM_INFO_323_Caption,171,"斯科尔兹古战场附近有擅长狩猎的诺肯兽。
它敏捷地从岩石阴影下飞奔而出的样子
简直像一支利箭。"
ITM_INFO_324_Caption,171,"我有一个认识的人去了黑钢大陆，
他说电磁风暴时，在古代开采船群附近
遇到了身缠雷电的强大特立兹摩。"
ITM_INFO_325_Caption,171,"传说黑钢大陆的古老祭祀洞穴中
有外星文明遗物。
只要把它拿到手，
肯定就能赢过那家伙……！"
ITM_INFO_326_Caption,171,"日落瀑布前有一只年老的熔岩兽。
它一直在盯着岩浆瀑布发呆，
或许是因为喜欢安静吧。"
ITM_INFO_327_Caption,171,"听说武装者的人在名为古战场展望台的地方
发现了原生生物巢穴。
黑钢大陆这么恐怖，
应该没办法去调查吧～！"
ITM_INFO_328_Caption,171,"同伴好像在黑钢大陆的山猫要塞
发现了白鲸残骸嗼。
里面会有满满的宝藏嗼？"
ITM_INFO_329_Caption,171,"古代开采船群的南方有奇怪的雕像嗼？
它们在诺彭到来之前就已经损坏了嗼。
真是不可思议嗼～"
ITM_INFO_330_Caption,171,"黑钢大陆的龙骨岬附近好像有一只
会把靠近的东西击落的奇怪堕龙嗼。
它难道以为那里是自己的家嗼～？"
ITM_INFO_331_Caption,171,"有一台转圈圈机械
坠落到日落瀑布那边了嗼。
在这种地方飞行真是太鲁莽了嗼。"
ITM_INFO_332_Caption,171,"听说黑钢大陆的开采船里面
有名为杰-拉亚的古罗伍斯无人兵器哟！
用地球人的力量去破坏它吧！"
ITM_INFO_333_Caption,171,"听说到了晚上，黑钢大陆的古代开采船群
会有巨大的布拉塔虫出没。
想想就觉得好可怕～"
ITM_INFO_334_Caption,171,"这是机密情报嗼！
在三岔歧路找到了古罗伍斯的物资箱嗼！
等一下就去偷偷拿走嗼！"
ITM_INFO_335_Caption,171,"听说在黑钢大陆的鸟饲虫孤岛
发现了休眠舱体……
为什么会掉到那种地方啊？"
ITM_INFO_336_Caption,171,"有巡逻直升机在黑钢大陆
东南方的宫殿被击落了？
可恶，偏偏掉在那种棘手的地方……"
ITM_INFO_337_Caption,171,"听说在黑钢大陆南方发现了休眠舱体。
成功回收的话就能获得一大笔报酬[ST:wide ]—
我可以买车了！"
ITM_INFO_338_Caption,171,"我在忘却溪谷第314区边境网络站点附近
留下了物资，有需要就尽管用吧。"
ITM_INFO_339_Caption,171,"前阵子的袭击过后，虽然城市的
重建速度很快，但残骸还没有清理。
坠落在这附近起重机上面的残骸
也还留在那儿。"
ITM_INFO_340_Caption,171,"第501区FN站点的东北方上空
不是浮着一个不明物体吗？
那里有宝藏的反应，但要怎么回收呢？"
ITM_INFO_341_Caption,171,"猛兽乐园有一个神奇的无头雕像，
不知是多久以前的东西？
得回收并进行调查才行。"
ITM_INFO_342_Caption,171,"日落瀑布南边发现了休眠舱体。
虽然很想去回收，
但遭到了原生生物阻碍……"
ITM_INFO_343_Caption,0,
ITM_INFO_344_Caption,0,
ITM_INFO_345_Caption,0,
ITM_INFO_346_Caption,0,
ITM_INFO_347_Caption,0,
ITM_INFO_348_Caption,0,
ITM_INFO_349_Caption,0,
ITM_INFO_350_Caption,0,
ITM_INFO_351_Caption,0,
ITM_INFO_352_Caption,171,"那歧长官要来视察武装性能测试场。
虽然时间比较早，
但你可别因为没睡醒做出失礼的事哦。"
ITM_INFO_353_Caption,171,"喂！拉斯人好像要在武装性能测试场
举办武道大会！有没有对自己的实力
有信心的人想报名？"
ITM_INFO_354_Caption,171,"拉斯武人在寻找实力高超的异刃队员？
为了建立良好的关系，
我们派异刃队员前往他们的秘密基地吧！"
ITM_INFO_355_Caption,171,"工业区那个名叫雨果的男人
兴奋地说他制作了一个划时代的发明。
但我听完了他的说明
也不知道到底是什么东西[ST:wide ]—"
ITM_INFO_356_Caption,171,"工业区有一个名叫赛莉卡的外星人
在抚摸长耳小动物的头。
那是什么宗教仪式吗？"
ITM_INFO_357_Caption,171,"有一个生面孔，是叫拉斯人来着？
他在异刃高塔前
感叹这里对他的修行毫无帮助。"
ITM_INFO_358_Caption,171,"武装性能测试场那个
名叫亚德利的男人是干什么的？
我们怎么可能为了他那个莫名其妙的研究
提供贵重的零件啊。"
ITM_INFO_359_Caption,171,"有传闻说每到晚上，武装性能测试场的
高塔上就会出现巨大的猴子。
而且它手里还握着一位美女，简直就像[ST:wide ]—"
ITM_INFO_360_Caption,171,"维修中心附近有一个名叫基·藏格的拉斯人
在为旅行做准备。
他好像说什么要踏上武者修行之旅。"
ITM_INFO_361_Caption,171,"一大早就看到了令人惊讶的场面。
有个身材魁梧的男性异刃队员
在对女性机械师仔细地下指示。"
ITM_INFO_362_Caption,171,"黎明时分，
我不小心在工业区撞见别人密谈，
于是有一个女人拿枪指着我，
我还以为死定了……"
ITM_INFO_363_Caption,171,"说起来，在工厂工作的莱莎
好像正因为废弃物太多而伤脑筋。
你去帮帮她吧。"
ITM_INFO_364_Caption,171,"我有一个武装性能测试场的朋友
之前火冒三丈地说什么
一定要再教育伊莉娜一顿[ST:wide ]—"
ITM_INFO_365_Caption,171,"琳在武装性能测试场待到很晚，
一直在处理飞行背包。
那孩子做研究真的很投入。"
ITM_INFO_366_Caption,171,"那位雨果博士正在武装性能测试场
开发新的战斗数据探测器？
真让人好奇，要不要去看一眼呢？"
ITM_INFO_367_Caption,171,"前阵子我在午休时间看到艾尔玛，
她好像在跟机械师商量什么。
那个气氛太紧绷了，让人很难上前搭话。"
ITM_INFO_368_Caption,171,"罗伯特在工业区烦恼不已，
不知道发生什么事了……"
ITM_INFO_369_Caption,171,"守财奴托比亚斯
好像又在工业区盘算什么坏事。
真希望上天能给他点报应尝尝……"
ITM_INFO_370_Caption,171,"在工业区出生的札尔波加小孩啊……
出生在这种莫名其妙的星球真是可怜……"
ITM_INFO_371_Caption,171,"听说综合生产工厂
有个被丢弃的不明物资箱，
里面到底装了什么呢？"
ITM_INFO_372_Caption,171,"听说工业区有个叫雨果的家伙，
逮着个异刃队员就拜托对方
协助他研究新发明。
不过因为太可疑了，根本没人理他。"
ITM_INFO_373_Caption,171,"不知为什么有个布偶
掉在工业区的武装性能测试场外。
因为有点诡异，所以我没管它径直走了。
那到底是什么啊？"
ITM_INFO_374_Caption,171,"听说工业区那个名叫霍伦亚尔戴希隆的家伙
在野外遭到古罗伍斯攻击，
但有一支奇怪的部队救了他。"
ITM_INFO_375_Caption,171,"姬芽里这次是在工业区帮忙啊。
那个大姐每天都在不停工作，
这样不要紧吗？"
ITM_INFO_376_Caption,171,"我在工业区看到有个札尔波加人
背着的背包喷出了烟雾……
那样没问题吗？"
ITM_INFO_377_Caption,171,"伊莉娜是个很善良的人。
听说她几乎每晚都会抽空
提点后辈异刃队员。"
ITM_INFO_378_Caption,171,"在某些夜晚，弗莱会滴酒不沾，
独自站在桥上眺望NLA。他到底怎么了？"
ITM_INFO_379_Caption,171,"拉拉·那拉和男朋友在异刃高塔前的
露台打情骂俏。好像说有什么喜讯……"
ITM_INFO_380_Caption,171,"我在工业区看到一个陌生的超巨大外星人
在利落地工作，旁边还有一个可爱的女生。
我还以为自己眼花了呢。"
ITM_INFO_381_Caption,171,"请、请、请、请问……
工业区有一个陌生的外星人……
该不会是非法入侵吧……"
ITM_INFO_382_Caption,171,"有一个女性异刃队员跟着两个
凶神恶煞的男人走进了后巷。
都已经是深夜了，不要紧吧？
我看她不是很强的样子，让人有些担心。"
ITM_INFO_383_Caption,171,"有一个札尔波加人在这附近东张西望，
好像在找什么东西。
希望不是危险的东西……"
ITM_INFO_384_Caption,171,"听说弗莱晚上在机棚一脸认真地
说了些什么，真令人难以想象[ST:wide ]—
还是喝得醉醺醺的形象最适合他。"
ITM_INFO_385_Caption,171,"NLA的各个区域都放置了异刃的物资箱。
希望不会有需要用到它们的一天。"
ITM_INFO_386_Caption,171,"古因像伊莉娜的跟班一样呢～
看到他下午在桥上等伊莉娜购物等了好久，
总觉得有点可怜。"
ITM_INFO_387_Caption,171,"是真的！
我看到伊莉娜哼着歌在商业区购物！
那家伙到底怎么了……"
ITM_INFO_388_Caption,171,"佛格在商业区的露天咖啡座
一脸严肃地盯着咖啡厅看哟。
他还是老样子，是个神秘的人呢～"
ITM_INFO_389_Caption,171,"异刃区有诺彭的幽灵出没？
在深夜时会微微发光……？
我[ST:wide ]—我才不相信有幽灵！
别闹了，真是的！"
ITM_INFO_390_Caption,171,"早上我在商业区看到一个少女，
她身后跟着一个超级巨人。
那个少女就是传闻中的赛莉卡吗？"
ITM_INFO_391_Caption,171,"放置在各个区域的异刃物资，
普通人是打不开的吧[ST:wide ]—
那出事的时候我们该怎么办，
只能逃命是吗？"
ITM_INFO_392_Caption,171,"有一个札尔波加人在商业区的露天咖啡座
被调和者翠西逮捕了。真是飞来横祸啊。"
ITM_INFO_393_Caption,171,"商业区的“ROSE·MOSS”门前
有一个名叫席拉顿的札尔波加人……
他不会妨碍店家做生意吗？"
ITM_INFO_394_Caption,171,"米雅最近好像因为深夜的任务忙不过来，
她说在商业区还有工作[ST:wide ]—
希望她不要太勉强自己。"
ITM_INFO_395_Caption,171,"古罗伍斯的机偶残骸好像还留在商业区，
听说要等调查结束后才能移走它。"
ITM_INFO_396_Caption,171,"我看到对面有个男人被一群危险的人缠上，
不知道他还好吗？但我们又帮不上忙……"
ITM_INFO_397_Caption,171,"我去了阳光咖啡厅却没喝到浓缩咖啡，
店里的人好像正在为咖啡机故障头疼。"
ITM_INFO_398_Caption,171,"中午我在伊斯梅尔山庄的台阶那里
看到道格在用脸颊蹭狗的脸……
他是不是有点累了？"
ITM_INFO_399_Caption,171,"琳在异刃区被一群大地储备者
姐姐们包围[ST:wide ]—
呵呵，不论男女都很喜欢她呢。"
ITM_INFO_400_Caption,171,"有一个名叫奇欧皮塔斯的奇怪玛侬人
一直在商业区的露天咖啡座
征集地球人协助他的实验。"
ITM_INFO_401_Caption,171,"贝贝尔塔好像弄丢了她的随身终端，
她一边喊着“糟了～糟了～”
一边在商业区转来转去哟～！"
ITM_INFO_402_Caption,171,"听说那个“贝尔·贝蒂·造型”的
维多利亚正在露天咖啡座招募新设计师！"
ITM_INFO_403_Caption,171,"我看到深夜时鲁在这附近偷笑。
他是不是又在为卖掉了
莫名其妙的发明而窃喜？"
ITM_INFO_404_Caption,171,"我在北方第1大道的十字路口
看到了那歧长官！
那时好像是早上8点左右[ST:wide ]—
你又不相信我是吧？！"
ITM_INFO_405_Caption,171,"什么？诺彭市集的长老生病快不行了？
这真是太严重了，有需要我们帮忙的事
尽管说啊。"
ITM_INFO_406_Caption,171,"名为奇洛奇洛的诺彭人发来了求救信号，
好像是从忘却溪谷的浮游岩礁那里传来的。"
ITM_INFO_407_Caption,171,"我去时装店购物时，看到艾瑞莎
和一个名叫薇露萨露的玛侬人在吵架。
发生什么事了？"
ITM_INFO_408_Caption,171,"卡斯提在异刃基地附近
大声指示异刃队员工作。
美女连生气的时候也那么美，真好啊。"
ITM_INFO_409_Caption,171,"听说每到晚上，
商业区的小巷子都有人打架。
玛朵雷斯好像总是混在看热闹的人群里，
难道又是这家伙干的好事？"
ITM_INFO_410_Caption,171,"我在莫比大道看到拉斯人在和
一个名叫弗莱的地球人一起喝酒。
我们也想像他们一样跟地球人交朋友。"
ITM_INFO_411_Caption,171,"不是有一个名叫布布的诺彭人
在商业区大声嚷嚷说他的妻子没有回来吗？
真是可怜呢～！"
ITM_INFO_412_Caption,171,"听说商业区的古罗伍斯机械残骸
还没有清理完！
大战之后还得收拾战场，真是辛苦呢～！"
ITM_INFO_413_Caption,171,"为了扩充与古罗伍斯作战的战力，
沃尔夫教官好像想游说外星人加入异刃。
不知道外星人能否承受他那严格的训练。"
ITM_INFO_414_Caption,171,"名为瓦拉瓦的诺彭人
正在商店街寻找传说级的米拉收藏卡
“黄金诺彭希波兽卡片”……
应该很难找到吧。"
ITM_INFO_415_Caption,171,"中午在餐厅附近
有个陌生的外星人在跟玛侬人吵架。
希望不要出什么事就好……"
ITM_INFO_416_Caption,171,"在商业区巡逻的调和者比兹
好像在利用工作的空档寻找书籍数据哟。
地球人真是勤奋好学呢。"
ITM_INFO_417_Caption,171,"阿克亚尔在莫比大道收集情报……
是出什么事了吗？"
ITM_INFO_418_Caption,171,"傍晚前后，
姬芽里好像在商业区大楼那边等人……
难道又有人去找她商量烦恼了吗？"
ITM_INFO_419_Caption,171,"欧尔菲人在玛侬飞船的甲板上
围着森波伊顿走来走去[ST:wide ]—
他们跟我们一样是弱小的种族，
有数不尽的烦恼啊。"
ITM_INFO_420_Caption,171,"前阵子，我看见艾尔玛
在商业区盯着汽车看。
是在做护卫任务吗？还是在监视犯人？"
ITM_INFO_421_Caption,171,"有一个名叫罗达·格利多的拜亚斯人
在玛侬飞船上大吵大闹，
说地球人掳走了他的女儿。这是真的吗？"
ITM_INFO_422_Caption,171,"我去玛侬飞船的时候，看见一个
长得像虫一样、名叫南欧萨拉格的外星人
在喃喃自语……太可怕了……"
ITM_INFO_423_Caption,171,"那是叫札尔波加人吗？
他好像想跟我说些什么，
但最后什么都没说就回玛侬飞船上去了。
他是不是在找什么东西？"
ITM_INFO_424_Caption,171,"听说巴吉斯·乌尔芬的孩子要出生了。
不知道拜亚斯人的婴儿会长什么样呢？"
ITM_INFO_425_Caption,171,"听说拜亚斯人要举办婚礼。
无论什么时候，只要有喜事发生，
我们都很高兴。"
ITM_INFO_426_Caption,171,"玛侬飞船上好像有个热血的拉斯人，
他说自己正在收集钢铁，
还说自己门下有徒弟，
听了完全想象不出他是做什么的。"
ITM_INFO_427_Caption,171,"听说有拉斯人前去收拾
在原初荒野撒野的坏蛋，结果反被打败了！
队长正在甲板上伤脑筋哟～"
ITM_INFO_428_Caption,171,"玛侬飞船上一个名叫费洛朗的人告诉我，
札尔波加人信奉着名叫哥鲁波加的神明。"
ITM_INFO_429_Caption,171,"大树一族的男人们惊慌失措地跑来跑去。
平时总把传承之类的挂在嘴边，
个个人高马大的还慌成那副样子，
真是没出息。"
ITM_INFO_430_Caption,171,"不久前，沙吉夫·斯可皮欧问了我
关于兵法的问题，让我很惊讶，
因为求知欲旺盛的拜亚斯人并不多见。"
ITM_INFO_431_Caption,171,"玛侬飞船上有个名叫苏拉布提的拜亚斯人，
感觉是个危险人物。
她好像打算做什么不得了的大事，
这不要紧吗？"
ITM_INFO_432_Caption,171,"你听说选举的事了吗？
在玛侬飞船上收集情报的森波伊顿说，
好像出现了一位危险的候选人。"
ITM_INFO_433_Caption,0,
ITM_INFO_434_Caption,171,"希望能快点来人把武装性能测试场上面的
古罗伍斯机偶残骸移走。
那东西太可怕，吓得我都没办法去约会了。"
ITM_INFO_435_Caption,0,
ITM_INFO_436_Caption,0,
ITM_INFO_437_Caption,0,
ITM_INFO_438_Caption,171,"我去异刃基地找艾尔玛的时候，
看到她正在沉思。
那个人连沉思时都那么美啊。"
ITM_INFO_439_Caption,0,
ITM_INFO_440_Caption,171,"樱叶的高层和那歧长官
中午不是要出席派对吗？
你不用去居住区护卫他们吗？"
ITM_INFO_441_Caption,0,
ITM_INFO_442_Caption,0,
ITM_INFO_443_Caption,171,"听说在武装性能测试场有一个
名叫雨果的地球人正在制作划时代的发明！
真想和他一起研究呢～！"
ITM_INFO_444_Caption,0,
ITM_INFO_445_Caption,0,
ITM_INFO_446_Caption,0,
ITM_INFO_447_Caption,0,
ITM_INFO_448_Caption,0,
ITM_INFO_451_Caption,171,"主要用于处理地球文明物体的技能情报。
最高可处理等级2。"
ITM_INFO_452_Caption,171,"主要用于处理地球文明物体的技能情报。
最高可处理等级3。"
ITM_INFO_453_Caption,171,"主要用于处理地球文明物体的技能情报。
最高可处理等级4。"
ITM_INFO_454_Caption,171,"关于先进分析技术的情报。
可处理更多内容以地球文明为主的宝箱。"
ITM_INFO_455_Caption,171,"主要用于处理自然产物类物体的技能情报。
最高可处理等级2。"
ITM_INFO_456_Caption,171,"主要用于处理自然产物类物体的技能情报。
最高可处理等级3。"
ITM_INFO_457_Caption,171,"主要用于处理自然产物类物体的技能情报。
最高可处理等级4。"
ITM_INFO_458_Caption,171,"关于先进分析技术的情报。
可处理更多内容以自然产物类为主的宝箱。"
ITM_INFO_459_Caption,171,"主要用于处理外星文明物体的技能情报。
最高可处理等级2。"
ITM_INFO_460_Caption,171,"主要用于处理外星文明物体的技能情报。
最高可处理等级3。"
ITM_INFO_461_Caption,171,"主要用于处理外星文明物体的技能情报。
最高可处理等级4。"
ITM_INFO_462_Caption,171,"关于先进分析技术的情报。
可处理更多内容以外星文明为主的宝箱。"
ITM_INFO_463_Caption,171,"听说忘却溪谷的北方海岸
有很可怕的莫尔姆鱼在作乱，
你们有没有受到攻击嗼？"
ITM_INFO_464_Caption,171,"听说双子拱门附近
有一只像岩石一样的欧尾兽，
会把靠近它的生物全部打倒……
真是没完没了，我讨厌这颗星球……"
ITM_INFO_465_Caption,171,"在忘却溪谷的南方海岸侦测到的
似乎不是休眠舱的反应。
好像是跟机偶残骸发出的电磁波搞混了。"
ITM_INFO_501_Caption,171,"佛格从白天起就独自一人站在
和平公园区域的最下层区……
感觉很可疑，要不要报警啊……？"
ITM_INFO_502_Caption,171,"名叫雨果的研究者
在武装性能测试场兴奋地鼓捣机械哟！
是不是发生什么开心的事了呢？"
ITM_INFO_503_Caption,171,"有个叫琳的孩子在居住区的工地
问了很多有关我们飞船的问题哟～！
真是个热衷研究的小姑娘！"
ITM_INFO_504_Caption,0,
ITM_INFO_505_Caption,171,"佛格在运动中心后方的资材囤放处
盯着地面走来走去，他是丢了什么东西吗？"
ITM_INFO_506_Caption,171,"明明已经是深夜了，那个叫古因的异刃队员
却还在运动中心附近努力训练，真是可靠。"
ITM_INFO_507_Caption,171,"我在居住区的和平公园看到
那个塞雷斯特三人组的其中一人[ST:wide ]—
弗斯戴克了！是真的！"
ITM_INFO_508_Caption,171,"鲁一大早就在和平公园跳奇怪的舞，
看上去和拜亚斯式求婚舞很像……
那家伙是在求偶吗？"
ITM_INFO_509_Caption,171,"有一个可爱的外星人小女孩在公园晒太阳，
看着那样的场景，我感觉世界真美好。"
ITM_INFO_510_Caption,171,"听说道格空闲时间会在运动中心做运动。
B.B.的身体功能又不会退化，
亏他那么有热情。"
ITM_INFO_511_Caption,171,"古因和米特斯在净水场聊天聊得火热。
他们两个关系真好。"
ITM_INFO_512_Caption,171,"有个名叫弗莱、满身酒气的男人
在居住区的净水场跟猫打架哦！
真是个怪人呢～"
ITM_INFO_513_Caption,0,
ITM_INFO_514_Caption,171,"卡斯提正在找什么人。
她说在黑钢大陆发现了一些东西[ST:wide ]—
但她太激动了，我没听懂她在说什么。"
ITM_INFO_515_Caption,171,"古因在伊斯梅尔山庄跟狗玩耍[ST:wide ]—
我对他没有那个意思！
你不分青红皂白在嫉妒什么？"
ITM_INFO_516_Caption,171,"米雅在伊斯梅尔山庄的家门口，
看起来一脸落寞。
是不是发生什么事了？"
ITM_INFO_517_Caption,171,"听说有烦恼可以去找那个叫姬芽里的女孩，
她什么问题都能解决哟！
她现在好像在商业区，
Me们也去找她商量吧～！"
ITM_INFO_518_Caption,171,"佛格那家伙
为什么要一脸严肃地瞪着净水场？
真搞不懂那家伙在想什么。"
ITM_INFO_519_Caption,171,"我看到玛朵雷斯中午
在和平公园对面的房子里
跟一个可疑的男人密谈……
为了自保，我还是不要掺和了……"
ITM_INFO_520_Caption,171,"宠物的力量真是强大，
能让正在气头上的女人转怒为喜。
去居住区的话说不定能看到这样的场景哦。"
ITM_INFO_521_Caption,171,"输给猫了嗼……
米雅姐姐着迷的不是诺彭而是猫嗼……
下次再在商业区遇到猫的话，
绝对不会放过它嗼！"
ITM_INFO_522_Caption,171,"已经不在了的异刃队员，
他们的财产要如何处理呢？
感觉道格会知道，
但我最近都没有碰到他，没办法问啊[ST:wide ]—"
ITM_INFO_523_Caption,171,"有诺彭人在居住区倒下了。
情况看起来不太对劲，
所以我没有上前查看……"
ITM_INFO_524_Caption,171,"我看到了[ST:wide ]—艾尔玛晚上在净水场……
啊，太多嘴的话会惹她生气的，
不能再说下去了！"
ITM_INFO_525_Caption,171,"卡斯提正在净水场附近
找艾尔玛队的新人，
感觉第一次见她这么兴奋的样子。"
ITM_INFO_526_Caption,171,"在商店街跟弗里兹谈判的女人
变身成外星人了。"
ITM_INFO_527_Caption,171,"已经是深夜了，
米雅却还在居住区的小巷子里嬉闹……
总觉得只要看到那孩子，
连我也会打起精神。"
ITM_INFO_528_Caption,171,"听说有欧尔菲人非法闯入凯洛琳的家，
破坏她家的花园。
居住区现在也不安宁了啊……"
ITM_INFO_529_Caption,171,"佛格一直在伊斯梅尔山庄跟猫互瞪……
到底是怎么回事？那个人还是
和以前一样不可思议呢。"
ITM_INFO_530_Caption,171,"居住区有一个名叫康耶布的欧尔菲人
在到处调查毕亚诺净水场的事。
他想做什么呢？"
ITM_INFO_531_Caption,171,"一个名叫萝丝的女人
在净水场附近叫嚷着什么。
碰上这种情况，她应该是快崩溃了吧[ST:wide ]—
真令人同情。"
ITM_INFO_532_Caption,171,"黄昏时，在教堂附近的住宅前，
有狗朝着伊莉娜狂吠……
她好像不太讨动物喜欢呢。"
ITM_INFO_533_Caption,171,"鲁在居住区那边望着猫
嘟囔说“要怎么吃呢”。
猫不会有事吧……"
ITM_INFO_534_Caption,171,"地球女性真不可思议，明明是一个人住，
却在居住区买了大房子。
那么大的房子应该跟家人或族人一起住吧。"
ITM_INFO_535_Caption,171,"听说住在伊斯梅尔山庄的温蒂
一直被诺彭的推销员骚扰。她真倒霉……"
ITM_INFO_536_Caption,171,"那歧长官好像去艾尔玛队的异刃基地了。
他们和长官的关系真好。"
ITM_INFO_537_Caption,0,
ITM_INFO_538_Caption,171,"真的吗～？！
连斯塔卡塔医生都治不好的病，
只要去教堂找弗雷西就能治好了吗？！"
ITM_INFO_539_Caption,171,"居住区有一个格外古怪的诺彭
嘴里好像总是念着咒语……
那是黑魔法吗？"
ITM_INFO_540_Caption,171,"听说居住区的教堂有一位女性
在提倡外星人与我们平等。
真不想靠近那里啊。"
ITM_INFO_541_Caption,171,"听说雷特里克在寻找那位
恰巧在他不在教堂时去拜访的人。
他真是个认真的人啊。"
ITM_INFO_542_Caption,171,"居住区的公园里有个奇怪的人，
那个人的气质有些与众不同，
不太像地球人，
反正很奇怪就是了。"
ITM_INFO_543_Caption,171,"我中午看到姬芽里
在教堂旁边的小公园照料花朵。
又有人拜托她帮忙了吗？"
ITM_INFO_544_Caption,171,"居住区的下层放着一个物资箱[ST:wide ]—
我可以把它拿走吗？我刚好想要一把椅子。"
ITM_INFO_545_Caption,171,"最近，我们之中出现了
名为反奥瓦主义者的叛徒……
翁欧特南姆正在居住区忙着处理这件事。"
ITM_INFO_546_Caption,171,"霍斯克朗那家伙在伊斯梅尔山庄那边
大喊：“预言是我内心的新风潮！”
真是个奇怪的札尔波加人。"
ITM_INFO_547_Caption,171,"你不觉得异刃的紧急物资箱
是个风格独特的机械吗？
居住区的教堂后面就有，你去看看吧。"
ITM_INFO_548_Caption,171,"明明是午餐时间，
古因和他的菜鸟同伴却不去吃饭，
而是在下层区的瞭望台一脸严肃地交谈。
发生什么事了？"
ITM_INFO_549_Caption,171,"最近伊莉娜早上都会去机棚里的
异刃队员聚集处请人帮她调整武器……"
ITM_INFO_550_Caption,171,"商业区资材囤放处的奇夸特
想了解一些边境网络相关的知识。
玛侬人真是好学啊。"
ITM_INFO_551_Caption,171,"是谁把损坏的拖车丢弃在商店街尽头？！
快去把它回收掉，
就算只回收里面的物品也可以！"
ITM_INFO_552_Caption,171,"你认识一个名叫葛斯的男人吗？
他好像在做些阴险的事，
是个不配当异刃队员的家伙。
遇到他的话千万要小心。"
ITM_INFO_553_Caption,171,"异刃区下层有个开修理店的玛侬人，
听说技术相当高明，但生意太好了，
他正为忙不过来而犯愁。"
